State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Tamil Nadu,ARIYALUR,2009,Whole Year ,Turmeric,21,106
Tamil Nadu,ARIYALUR,2009,Whole Year ,Urad,1046,400
Tamil Nadu,ARIYALUR,2010,Kharif     ,Arhar/Tur,209,138
Tamil Nadu,ARIYALUR,2010,Kharif     ,Castor seed,27,7
Tamil Nadu,ARIYALUR,2010,Kharif     ,Cotton(lint),5684,9361
Tamil Nadu,ARIYALUR,2010,Kharif     ,Groundnut,12058,37266
Tamil Nadu,ARIYALUR,2010,Kharif     ,Maize,9996,8630
Tamil Nadu,ARIYALUR,2010,Kharif     ,Moong(Green Gram),4,2
Tamil Nadu,ARIYALUR,2010,Kharif     ,Ragi,42,109
Tamil Nadu,ARIYALUR,2010,Kharif     ,Rice,25211,97869
Tamil Nadu,ARIYALUR,2010,Kharif     ,Sunflower,202,245
Tamil Nadu,ARIYALUR,2010,Kharif     ,Urad,1526,741
Tamil Nadu,ARIYALUR,2010,Whole Year ,Sugarcane,7500,739006
Tamil Nadu,ARIYALUR,2011,Kharif     ,Bajra,590,1499
Tamil Nadu,ARIYALUR,2011,Kharif     ,Cotton(lint),7661,36179
Tamil Nadu,ARIYALUR,2011,Kharif     ,Groundnut,9999,35766
Tamil Nadu,ARIYALUR,2011,Kharif     ,Jowar,1659,2114
Tamil Nadu,ARIYALUR,2011,Kharif     ,Maize,11778,60881
Tamil Nadu,ARIYALUR,2011,Kharif     ,Ragi,14,37
Tamil Nadu,ARIYALUR,2011,Kharif     ,Rice,24097,97257
Tamil Nadu,ARIYALUR,2011,Rabi       ,Bajra,6,18
Tamil Nadu,ARIYALUR,2011,Rabi       ,Cotton(lint),150,413
Tamil Nadu,ARIYALUR,2011,Rabi       ,Groundnut,3028,18093
Tamil Nadu,ARIYALUR,2011,Rabi       ,Jowar,15,22
Tamil Nadu,ARIYALUR,2011,Rabi       ,Maize,357,2374
Tamil Nadu,ARIYALUR,2011,Rabi       ,Ragi,3,9
Tamil Nadu,ARIYALUR,2011,Whole Year ,Arhar/Tur,192,167
Tamil Nadu,ARIYALUR,2011,Whole Year ,Banana,144,6292
Tamil Nadu,ARIYALUR,2011,Whole Year ,Cashewnut,29930,6468
Tamil Nadu,ARIYALUR,2011,Whole Year ,Castor seed,38,8
Tamil Nadu,ARIYALUR,2011,Whole Year ,Coconut ,323,2600000
Tamil Nadu,ARIYALUR,2011,Whole Year ,Coriander,75,35
Tamil Nadu,ARIYALUR,2011,Whole Year ,Dry chillies,735,509
Tamil Nadu,ARIYALUR,2011,Whole Year ,Moong(Green Gram),6,4
Tamil Nadu,ARIYALUR,2011,Whole Year ,Onion,26,329
Tamil Nadu,ARIYALUR,2011,Whole Year ,Small millets,259,705
Tamil Nadu,ARIYALUR,2011,Whole Year ,Sugarcane,7967,880259
Tamil Nadu,ARIYALUR,2011,Whole Year ,Sunflower,228,418
Tamil Nadu,ARIYALUR,2011,Whole Year ,Tapioca,273,10282
Tamil Nadu,ARIYALUR,2011,Whole Year ,Turmeric,100,548
Tamil Nadu,ARIYALUR,2011,Whole Year ,Urad,1496,1163
Tamil Nadu,ARIYALUR,2012,Kharif     ,Arhar/Tur,99,78
Tamil Nadu,ARIYALUR,2012,Kharif     ,Castor seed,65,14
Tamil Nadu,ARIYALUR,2012,Kharif     ,Cotton(lint),8634,15664
Tamil Nadu,ARIYALUR,2012,Kharif     ,Groundnut,9108,23014
Tamil Nadu,ARIYALUR,2012,Kharif     ,Horse-gram,1,
Tamil Nadu,ARIYALUR,2012,Kharif     ,Maize,14743,35469
Tamil Nadu,ARIYALUR,2012,Kharif     ,Moong(Green Gram),2,1
Tamil Nadu,ARIYALUR,2012,Kharif     ,Ragi,8,15
Tamil Nadu,ARIYALUR,2012,Kharif     ,Rice,17523,36392
Tamil Nadu,ARIYALUR,2012,Kharif     ,Sunflower,754,922
Tamil Nadu,ARIYALUR,2012,Kharif     ,Urad,1703,924
Tamil Nadu,ARIYALUR,2012,Whole Year ,Sugarcane,7804,707584
Tamil Nadu,ARIYALUR,2013,Kharif     ,Bajra,777,2888
Tamil Nadu,ARIYALUR,2013,Kharif     ,Castor seed,31,10
Tamil Nadu,ARIYALUR,2013,Kharif     ,Cotton(lint),8815,29867
Tamil Nadu,ARIYALUR,2013,Kharif     ,Groundnut,6436,21168
Tamil Nadu,ARIYALUR,2013,Kharif     ,Horse-gram,1,
Tamil Nadu,ARIYALUR,2013,Kharif     ,Jowar,809,1004
Tamil Nadu,ARIYALUR,2013,Kharif     ,Maize,17153,91257
Tamil Nadu,ARIYALUR,2013,Kharif     ,Moong(Green Gram),23,13
Tamil Nadu,ARIYALUR,2013,Kharif     ,Onion,36,419
Tamil Nadu,ARIYALUR,2013,Kharif     ,Ragi,38,104
Tamil Nadu,ARIYALUR,2013,Kharif     ,Rice,24437,131658
Tamil Nadu,ARIYALUR,2013,Kharif     ,Sunflower,76,137
Tamil Nadu,ARIYALUR,2013,Kharif     ,Urad,1951,1639
Tamil Nadu,ARIYALUR,2013,Rabi       ,Bajra,95,190
Tamil Nadu,ARIYALUR,2013,Rabi       ,Cotton(lint),303,727
Tamil Nadu,ARIYALUR,2013,Rabi       ,Groundnut,3571,21760
Tamil Nadu,ARIYALUR,2013,Rabi       ,Horse-gram,1,1
Tamil Nadu,ARIYALUR,2013,Rabi       ,Jowar,63,136
Tamil Nadu,ARIYALUR,2013,Rabi       ,Maize,615,3076
Tamil Nadu,ARIYALUR,2013,Rabi       ,Onion,7,59
Tamil Nadu,ARIYALUR,2013,Rabi       ,Ragi,11,44
Tamil Nadu,ARIYALUR,2013,Rabi       ,Sunflower,1,1
Tamil Nadu,ARIYALUR,2013,Rabi       ,Urad,1485,1267
Tamil Nadu,ARIYALUR,2013,Whole Year ,Arhar/Tur,236,228
Tamil Nadu,ARIYALUR,2013,Whole Year ,Banana,131,5441
Tamil Nadu,ARIYALUR,2013,Whole Year ,Cashewnut,30152,6600
Tamil Nadu,ARIYALUR,2013,Whole Year ,Coconut ,331,1700000
Tamil Nadu,ARIYALUR,2013,Whole Year ,Coriander,14,5
Tamil Nadu,ARIYALUR,2013,Whole Year ,Dry chillies,212,58
Tamil Nadu,ARIYALUR,2013,Whole Year ,Small millets,187,491
Tamil Nadu,ARIYALUR,2013,Whole Year ,Sugarcane,9875,1112304
Tamil Nadu,ARIYALUR,2013,Whole Year ,Tapioca,189,5655
Tamil Nadu,ARIYALUR,2013,Whole Year ,Turmeric,61,224
Tamil Nadu,COIMBATORE,1997,Kharif     ,Banana,5619,183740
Tamil Nadu,COIMBATORE,1997,Kharif     ,Horse-gram,6849,3040
Tamil Nadu,COIMBATORE,1997,Kharif     ,Onion,2813,37188
Tamil Nadu,COIMBATORE,1997,Kharif     ,Sesamum,1598,580
Tamil Nadu,COIMBATORE,1997,Kharif     ,Small millets,63,50
Tamil Nadu,COIMBATORE,1997,Kharif     ,Tobacco,936,1620
Tamil Nadu,COIMBATORE,1997,Whole Year ,Arhar/Tur,1393,700
Tamil Nadu,COIMBATORE,1997,Whole Year ,Bajra,518,910
Tamil Nadu,COIMBATORE,1997,Whole Year ,Banana,7269,285930
Tamil Nadu,COIMBATORE,1997,Whole Year ,Black pepper,131,30
Tamil Nadu,COIMBATORE,1997,Whole Year ,Cardamom,834,70
Tamil Nadu,COIMBATORE,1997,Whole Year ,Cashewnut,63,40
Tamil Nadu,COIMBATORE,1997,Whole Year ,Castor seed,199,70
Tamil Nadu,COIMBATORE,1997,Whole Year ,Coriander,709,130
Tamil Nadu,COIMBATORE,1997,Whole Year ,Cotton(lint),16858,30610
Tamil Nadu,COIMBATORE,1997,Whole Year ,Dry chillies,2350,1430
Tamil Nadu,COIMBATORE,1997,Whole Year ,Gram,4481,3320
Tamil Nadu,COIMBATORE,1997,Whole Year ,Groundnut,33861,43150
Tamil Nadu,COIMBATORE,1997,Whole Year ,Jowar,89773,65140
Tamil Nadu,COIMBATORE,1997,Whole Year ,Maize,15763,17720
Tamil Nadu,COIMBATORE,1997,Whole Year ,Moong(Green Gram),4526,1480
Tamil Nadu,COIMBATORE,1997,Whole Year ,Onion,1680,20960
Tamil Nadu,COIMBATORE,1997,Whole Year ,Pulses total,34941,13110
Tamil Nadu,COIMBATORE,1997,Whole Year ,Ragi,401,800
Tamil Nadu,COIMBATORE,1997,Whole Year ,Rice,18703,57670
Tamil Nadu,COIMBATORE,1997,Whole Year ,Sugarcane,10756,12272000
Tamil Nadu,COIMBATORE,1997,Whole Year ,Sunflower,457,460
Tamil Nadu,COIMBATORE,1997,Whole Year ,Tapioca,1320,49510
Tamil Nadu,COIMBATORE,1997,Whole Year ,Tobacco,844,1250
Tamil Nadu,COIMBATORE,1997,Whole Year ,Total foodgrain,160230,155430
Tamil Nadu,COIMBATORE,1997,Whole Year ,Turmeric,2024,16960
Tamil Nadu,COIMBATORE,1997,Whole Year ,Urad,3085,1440
Tamil Nadu,COIMBATORE,1998,Kharif     ,Arhar/Tur,2312,1998
Tamil Nadu,COIMBATORE,1998,Kharif     ,Bajra,244,511
Tamil Nadu,COIMBATORE,1998,Kharif     ,Cotton(lint),15370,32294
Tamil Nadu,COIMBATORE,1998,Kharif     ,Groundnut,39937,69248
Tamil Nadu,COIMBATORE,1998,Kharif     ,Horse-gram,7231,3030
Tamil Nadu,COIMBATORE,1998,Kharif     ,Jowar,88370,64470
Tamil Nadu,COIMBATORE,1998,Kharif     ,Maize,18828,21163
Tamil Nadu,COIMBATORE,1998,Kharif     ,Moong(Green Gram),7116,3899
Tamil Nadu,COIMBATORE,1998,Kharif     ,Pulses total,43420,20310
Tamil Nadu,COIMBATORE,1998,Kharif     ,Ragi,510,1271
Tamil Nadu,COIMBATORE,1998,Kharif     ,Rice,15034,51575
Tamil Nadu,COIMBATORE,1998,Kharif     ,Sesamum,1106,423
Tamil Nadu,COIMBATORE,1998,Kharif     ,Small millets,4600,3400
Tamil Nadu,COIMBATORE,1998,Kharif     ,Sunflower,191,197
Tamil Nadu,COIMBATORE,1998,Kharif     ,Total foodgrain,167323,15962
Tamil Nadu,COIMBATORE,1998,Kharif     ,Urad,10191,4983
Tamil Nadu,COIMBATORE,1998,Rabi       ,Gram,4164,3981
Tamil Nadu,COIMBATORE,1998,Rabi       ,Wheat,20,1
Tamil Nadu,COIMBATORE,1998,Whole Year ,Banana,6189,243451
Tamil Nadu,COIMBATORE,1998,Whole Year ,Black pepper,130,26
Tamil Nadu,COIMBATORE,1998,Whole Year ,Cardamom,833,68
Tamil Nadu,COIMBATORE,1998,Whole Year ,Castor seed,174,60
Tamil Nadu,COIMBATORE,1998,Whole Year ,Coriander,822,150
Tamil Nadu,COIMBATORE,1998,Whole Year ,Dry chillies,1980,1202
Tamil Nadu,COIMBATORE,1998,Whole Year ,Onion,3093,38591
Tamil Nadu,COIMBATORE,1998,Whole Year ,Sannhamp,1,1
Tamil Nadu,COIMBATORE,1998,Whole Year ,Sugarcane,13193,1467460
Tamil Nadu,COIMBATORE,1998,Whole Year ,Tapioca,1526,56679
Tamil Nadu,COIMBATORE,1998,Whole Year ,Tobacco,461,687
Tamil Nadu,COIMBATORE,1998,Whole Year ,Turmeric,2652,22221
Tamil Nadu,COIMBATORE,1999,Kharif     ,Arhar/Tur,961,635
Tamil Nadu,COIMBATORE,1999,Kharif     ,Bajra,670,1376
Tamil Nadu,COIMBATORE,1999,Kharif     ,Castor seed,3771,1365
Tamil Nadu,COIMBATORE,1999,Kharif     ,Cotton(lint),7627,12264
Tamil Nadu,COIMBATORE,1999,Kharif     ,Groundnut,36123,55110
Tamil Nadu,COIMBATORE,1999,Kharif     ,Horse-gram,7884,2985
